Url kad.arbitr,Название,Сумма иска,Проверить сумму иска,Директор,КПП,Адрес,Companiumru Телефон,Companiumru Эл. почта,Companiumru Сайт
https://kad.arbitr.ru/Card/d44a1753-df02-45d6-afba-9fb435ffcb08,"ООО ""ТРИАЛ МАРКЕТ""",1795413,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Резник Александр Владимирович,770901001,"105005, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ БАСМАННЫЙ, АКАДЕМИКА ТУПОЛЕВА НАБ., Д. 15, К. 22, ПОМЕЩ. 601",+7 495 775-65-45; +7 495 308-90-10; +7 800 777-23-07; +7 495 785-36-68,chervv@trial-market.ru; maroi@trial-market.ru; zakaz@trial-market.ru; kucsp@trial-market.ru; info@trial-market.ru; babla@trial-market.ru,trial-market.ru; trial-market.ru
https://kad.arbitr.ru/Card/b39e2814-c03b-4a7e-af32-e3f1169271c7,"ООО ""ИНВЕСТПРОМ""",854482.05,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Москалева Елена Юрьевна,770301001,"123022, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ПРЕСНЕНСКИЙ, БОЛЬШАЯ ДЕКАБРЬСКАЯ УЛ., Д. 3, СТР. 5, КОМНАТА 2",+7 495 785-55-83,nnk@electroniks.msk.ru,
https://kad.arbitr.ru/Card/a23fc79e-b889-40a9-9a56-12127c9197ff,"ООО ""РДС""",338976,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Сердюк Руслан Евгеньевич,775101001,"108811, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. ПОСЕЛЕНИЕ МОСКОВСКИЙ, КИЕВСКОЕ ШОССЕ 22-Й (П МОСКОВСКИЙ) КМ, ДВЛД. 4, СТР. 1, ЭТАЖ 4, БЛОК Б",+7 495 987-32-32,dogovor-exch@mail.ru,rdsgos.ru
https://kad.arbitr.ru/Card/ad4f4477-7689-4b00-a3c3-7948b7f4ffcc,"ООО ""ТМХ - ПТР""",876491.52,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Лошманов Александр Евгеньевич,695201001,"170003, ТВЕРСКАЯ ОБЛАСТЬ, ТВЕРЬ ГОРОД, ПЕТЕРБУРГСКОЕ ШОССЕ, ДОМ 45Г, ЭТ/КАБ 3/33",+7 968 732-67-05,,
https://kad.arbitr.ru/Card/7d3c77f7-e55f-486d-bd9e-ba5f40d2785f,"ООО ""КОНТЕ""",400000,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Костин Ион,500301001,"РОССИЯ, МОСКОВСКАЯ ОБЛ., ЛЕНИНСКИЙ Г.О., ВИДНОЕ Г., ТЕР. ПРОМЗОНА ВЗ ГИАП, АДМ.КОРПУС 610, ПОМЕЩ. 159",+7 495 929-62-28; +7 962 929-62-28; +7 926 575-17-78; +7 905 519-37-37; +7 964 779-18-94; +7 495 150-80-48,,
https://kad.arbitr.ru/Card/3e0c0746-5c3f-49a0-a54c-cebc9f0cd275,"ООО ""СТОРМСЕРВИС""",667503.9,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Карельский Кирилл Сергеевич,771801001,"107023, ГОРОД МОСКВА, ЭЛЕКТРОЗАВОДСКАЯ УЛИЦА, ДОМ 20, ОФИС 123А",+7 985 255-53-61,,
https://kad.arbitr.ru/Card/e02cde4d-1163-4ead-9be6-fed01c726746,"ООО ""МИЛ-БОКС""",1035316,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Колос Татьяна Юрьевна,773301001,"125362, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ПОКРОВСКОЕ-СТРЕШНЕВО, ТУШИНСКАЯ УЛ., Д. 17, ПОМЕЩ. 1/5",+7 925 500-60-29,sale@mealbox.pro,mealbox.pro
https://kad.arbitr.ru/Card/34ab6f9f-3af6-4928-9460-d6d4a44d5eb3,"ООО ""МАСШТАБ""",13715975.13,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Мигдашиев Авнил Рашбилович,502901001,"141033, МОСКОВСКАЯ ОБЛАСТЬ, МЫТИЩИ ГОРОД, ПИРОГОВО ДЕРЕВНЯ, ЦЕНТРАЛЬНАЯ УЛИЦА, ДОМ 98А, СТРОЕНИЕ 1, КОМНАТА 19",,,
https://kad.arbitr.ru/Card/570e804c-6dfd-4436-b1af-c4bc9a2e889a,"ООО ""ТАГАНСКОЕ ПЛЮС""",346222.59,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Красюков Семен Владимирович,770501001,"115054, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ЗАМОСКВОРЕЧЬЕ, СТРЕМЯННЫЙ ПЕР., Д. 38, ПОМЕЩ. 1/7",+7 495 678-32-95,1csupport@raktiv.ru; secretary@raktiv.ru; a.rozhkova@raktiv.ru; baza-tagankoe@bk.ru; baza-taganskoe@bk.ru,
https://kad.arbitr.ru/Card/28448815-211d-4874-aee4-806456e78737,"ООО ""КЛЕВЕРСТРОЙ""",555863.46,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Шагинян Арутюн Гришаевич,772401001,"115598, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ БИРЮЛЕВО ВОСТОЧНОЕ, ЛЕБЕДЯНСКАЯ УЛ., Д. 22, К. 1, КВ. 653",+7 963 457-11-13; +7 965 447-11-13,cleverstroi@yandex.ru; riadurdihanov@gmail.com,
https://kad.arbitr.ru/Card/3fb9fc3e-7e01-45e1-9648-69951e2474b4,"ООО ""ФАЭТОН""",579524.91,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Шестаков Петр Александрович,771601001,"129347, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ЯРОСЛАВСКИЙ, ЯРОСЛАВСКОЕ Ш., Д. 146, К. 2, ПОМЕЩ. 510",+7 495 150-59-35,petr.shv84@yandex.ru; azia051289@yandex.ru,
https://kad.arbitr.ru/Card/7027fdd1-021d-4be8-b05c-9a404baa9bc0,"ООО ""МКАД""",315000,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Смирнова Раиса Михайловна,352501001,"160004, ВОЛОГОДСКАЯ ОБЛАСТЬ, ВОЛОГДА ГОРОД, ГАГАРИНА УЛИЦА, 1",+7 817 252-99-77,,гксеверный.рф
https://kad.arbitr.ru/Card/085abf12-8b9d-4341-a82d-5fcabfeb6880,"ООО ""НАНАВТО""",676584.75,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Коршунова Ангелина Николаевна,775101001,"108833, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. ПОСЕЛЕНИЕ МИХАЙЛОВО-ЯРЦЕВСКОЕ, ШИШКИН ЛЕС П., Д. 41, ЭТАЖ 2, КОМ. 19",+7 987 949-15-33,angelk@inbox.ru,
https://kad.arbitr.ru/Card/c94d32d1-4bc3-4c60-9be2-fbaa3daa3e41,"ООО ""РГ-ЭНЕРГОТРЕЙД""",126954.32,нет,"Управляющая организация: ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУСГРУПП""",770301001,"123112, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ПРЕСНЕНСКИЙ, ПРЕСНЕНСКАЯ НАБ., Д. 12, ПОМЕЩ. 1/19",+7 800 555-83-31,office@rusgroup.biz,energotrade.biz
https://kad.arbitr.ru/Card/1c750a11-6605-4c37-98e6-353ad2babdba,"ООО ""СК ЛОТ""",13460399.96,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Сорокин Иван Вячеславович,525901001,"603157, РОССИЯ, НИЖЕГОРОДСКАЯ ОБЛ., ГОРОД НИЖНИЙ НОВГОРОД Г.О., НИЖНИЙ НОВГОРОД Г., 50-ЛЕТИЯ ПОБЕДЫ УЛ., Д. 18, ПОМЕЩ П15 ОФИС 226",+7 915 918-84-84; +7 831 291-30-25; +7 951 918-84-84,ooosklot@gmail.com; ooosklot@gmail.ru; ivansorokin.91@mail.ru,
